dir,image,class,brightness,pred,conf
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15513/0,15513_idx5_x1601_y151_class0.png,0,195.6416,0,0.52727944
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12810/1,12810_idx5_x1601_y1301_class1.png,1,144.598,1,0.76068985
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16085/0,16085_idx5_x1551_y801_class0.png,0,209.1252,0,0.995291
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15902/0,15902_idx5_x3801_y451_class0.png,0,215.5836,0,0.63488513
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10277/0,10277_idx5_x551_y1351_class0.png,0,166.2648,1,0.9999894
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/0,10303_idx5_x2501_y2151_class0.png,0,206.0848,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12823/1,12823_idx5_x3251_y1101_class1.png,1,174.176,1,0.9999993
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15903/1,15903_idx5_x1801_y1451_class1.png,1,181.7464,0,0.99999833
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/1,13462_idx5_x951_y2151_class1.png,1,158.3996,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14153/0,14153_idx5_x1751_y1651_class0.png,0,195.4452,0,0.99998534
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12880/1,12880_idx5_x1151_y1951_class1.png,1,148.4072,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16896/0,16896_idx5_x901_y1201_class0.png,0,178.4268,0,0.9993687
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/0,14157_idx5_x301_y2401_class0.png,0,215.076,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12823/1,12823_idx5_x3251_y1451_class1.png,1,173.0136,1,0.99882156
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/0,13462_idx5_x2801_y1151_class0.png,0,216.286,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16550/0,16550_idx5_x1551_y1701_class0.png,0,194.2468,1,0.9982475
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12909/1,12909_idx5_x801_y1251_class1.png,1,146.1948,1,0.9978371
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12891/0,12891_idx5_x401_y351_class0.png,0,202.2532,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1901_y2651_class0.png,0,180.9904,0,0.9778071
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15472/0,15472_idx5_x901_y451_class0.png,0,214.1272,1,0.9848771
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1601_y2501_class0.png,0,178.4912,1,0.9999714
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9029/0,9029_idx5_x1501_y601_class0.png,0,188.8252,1,0.5576724
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9320/0,9320_idx5_x2051_y1151_class0.png,0,219.1272,0,0.9579188
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9036/0,9036_idx5_x1751_y901_class0.png,0,218.2452,0,0.9999931
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/0,14211_idx5_x301_y451_class0.png,0,204.4576,1,0.98036826
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10272/0,10272_idx5_x2851_y1001_class0.png,0,174.368,1,0.96828175
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/1,12751_idx5_x1201_y2401_class1.png,1,172.27,0,0.7395258
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x3201_y1901_class0.png,0,209.73,0,0.9999883
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13404/0,13404_idx5_x1051_y1651_class0.png,0,190.26,0,0.9762014
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10282/0,10282_idx5_x1101_y1651_class0.png,0,175.8984,0,0.9999504
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9259/0,9259_idx5_x601_y251_class0.png,0,192.5056,1,0.99986184
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12867/0,12867_idx5_x851_y1001_class0.png,0,168.034,0,0.9976515
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12810/0,12810_idx5_x2801_y2001_class0.png,0,219.4956,0,0.9999989
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x2451_y1951_class0.png,0,195.0736,0,0.99992347
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13401/1,13401_idx5_x1401_y1101_class1.png,1,167.3276,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13025/0,13025_idx5_x2951_y1151_class0.png,0,216.0092,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9178/0,9178_idx5_x1451_y1051_class0.png,0,184.518,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12908/1,12908_idx5_x1851_y1551_class1.png,1,188.4956,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14156/0,14156_idx5_x1851_y751_class0.png,0,209.5044,0,0.99820316
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8917/0,8917_idx5_x551_y2001_class0.png,0,173.6796,0,0.9936366
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12906/1,12906_idx5_x1901_y1601_class1.png,1,160.7372,0,0.99999726
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10307/0,10307_idx5_x1001_y301_class0.png,0,196.3604,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9261/0,9261_idx5_x2601_y2001_class0.png,0,205.4796,0,0.99999523
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9078/0,9078_idx5_x3201_y1801_class0.png,0,222.7104,0,0.5416739
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9290/0,9290_idx5_x1401_y1201_class0.png,0,169.7636,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10273/0,10273_idx5_x1001_y301_class0.png,0,200.338,1,0.9897259
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15632/0,15632_idx5_x1101_y2001_class0.png,0,214.1656,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10292/1,10292_idx5_x2401_y1801_class1.png,1,179.8852,0,0.9999981
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16550/0,16550_idx5_x1651_y1651_class0.png,0,196.7308,0,0.9999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/0,9126_idx5_x1301_y1751_class0.png,0,174.8288,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/1,10303_idx5_x1501_y1001_class1.png,1,176.1228,1,0.9709702
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12909/0,12909_idx5_x1701_y1551_class0.png,0,216.9508,0,0.74839646
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13613/0,13613_idx5_x2501_y951_class0.png,0,176.3424,1,0.99994326
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12911/0,12911_idx5_x1351_y151_class0.png,0,195.3112,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9324/0,9324_idx5_x1751_y751_class0.png,0,183.5444,1,0.9999994
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13402/0,13402_idx5_x701_y1901_class0.png,0,219.4232,0,0.99998105
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9135/0,9135_idx5_x1301_y201_class0.png,0,179.1476,1,0.5964817
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9078/0,9078_idx5_x2601_y1051_class0.png,0,193.0932,0,0.99964345
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12901/0,12901_idx5_x501_y1851_class0.png,0,196.7828,0,0.9999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10301/0,10301_idx5_x1751_y1351_class0.png,0,195.7324,1,0.9334475
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10293/0,10293_idx5_x2051_y1401_class0.png,0,166.0556,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12242/0,12242_idx5_x2551_y751_class0.png,0,165.3164,1,0.65687186
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/1,14155_idx5_x3551_y1251_class1.png,1,171.4248,1,0.80751014
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13019/1,13019_idx5_x1801_y1251_class1.png,1,140.9896,1,0.9991198
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12818/0,12818_idx5_x2701_y651_class0.png,0,187.3776,1,0.77641106
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8950/0,8950_idx5_x951_y901_class0.png,0,196.1928,0,0.97263396
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10262/1,10262_idx5_x1651_y1901_class1.png,1,152.6544,1,0.9994412
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9261/1,9261_idx5_x2301_y1301_class1.png,1,134.8528,1,0.99980587
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14188/0,14188_idx5_x1901_y601_class0.png,0,211.288,0,0.9995579
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8867/0,8867_idx5_x1751_y601_class0.png,0,181.0876,1,0.9995784
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8975/0,8975_idx5_x401_y2101_class0.png,0,194.8284,1,0.930633
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1251_y1751_class0.png,0,183.834,0,0.9929375
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12818/0,12818_idx5_x3101_y851_class0.png,0,208.0524,1,0.9999459
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12626/1,12626_idx5_x1451_y1801_class1.png,1,138.1336,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10300/0,10300_idx5_x1551_y1401_class0.png,0,171.0692,0,0.8423279
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10306/0,10306_idx5_x1651_y1101_class0.png,0,196.5744,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9035/0,9035_idx5_x851_y951_class0.png,0,168.0252,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9323/0,9323_idx5_x2301_y951_class0.png,0,171.5068,0,0.9732666
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10306/1,10306_idx5_x1001_y1051_class1.png,1,154.148,1,0.9999994
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x1951_y1201_class0.png,0,193.4452,0,0.999998
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15510/0,15510_idx5_x2251_y651_class0.png,0,176.5264,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10291/0,10291_idx5_x2151_y1401_class0.png,0,182.0728,0,0.878064
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12748/1,12748_idx5_x1401_y501_class1.png,1,136.768,0,0.99673307
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9077/0,9077_idx5_x2151_y1951_class0.png,0,178.1876,0,0.997781
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10276/0,10276_idx5_x1601_y1801_class0.png,0,181.1992,0,0.9999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12821/0,12821_idx5_x501_y551_class0.png,0,201.1396,0,0.9999361
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/1,12751_idx5_x1651_y1651_class1.png,1,155.5644,1,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10307/0,10307_idx5_x2351_y1751_class0.png,0,213.4796,1,0.9353593
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12910/0,12910_idx5_x2251_y451_class0.png,0,189.8548,0,0.84584355
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9225/0,9225_idx5_x1851_y251_class0.png,0,196.3356,0,0.97994894
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14189/1,14189_idx5_x1951_y1451_class1.png,1,169.906,0,0.9999423
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9257/1,9257_idx5_x2001_y501_class1.png,1,130.8936,0,0.9999522
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/0,14211_idx5_x3001_y1951_class0.png,0,199.4988,0,0.99857986
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13694/1,13694_idx5_x1951_y1951_class1.png,1,158.3036,0,0.99998355
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12933/0,12933_idx5_x1301_y801_class0.png,0,209.7868,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12750/0,12750_idx5_x901_y751_class0.png,0,187.752,0,0.9984548
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9267/0,9267_idx5_x2151_y1501_class0.png,0,179.4608,1,0.9999405
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13689/0,13689_idx5_x1401_y1951_class0.png,0,193.6004,1,0.99128926
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10273/1,10273_idx5_x1501_y951_class1.png,1,137.7128,0,0.99872154
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12881/0,12881_idx5_x2251_y1101_class0.png,0,172.6556,0,0.999801
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10302/1,10302_idx5_x1001_y1851_class1.png,1,152.3228,0,0.9417499
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16568/0,16568_idx5_x1251_y1201_class0.png,0,170.0016,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x251_y1151_class0.png,0,176.9408,1,0.9999951
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10290/0,10290_idx5_x2501_y1851_class0.png,0,167.938,0,0.9993031
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13666/0,13666_idx5_x1501_y1301_class0.png,0,197.01,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9259/0,9259_idx5_x551_y1851_class0.png,0,209.3456,0,0.57234544
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/0,14155_idx5_x2451_y1951_class0.png,0,169.8452,1,0.99999166
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12872/0,12872_idx5_x1851_y1051_class0.png,0,204.4648,1,0.64971757
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12895/1,12895_idx5_x1651_y1851_class1.png,1,148.5012,0,0.99720156
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/0,13462_idx5_x1751_y2001_class0.png,0,175.9652,1,0.9927049
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14210/0,14210_idx5_x1951_y1401_class0.png,0,190.5628,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12817/1,12817_idx5_x2601_y451_class1.png,1,161.4184,0,0.9331934
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/1,12751_idx5_x2351_y1851_class1.png,1,176.3848,0,0.90211093
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15632/1,15632_idx5_x1451_y1701_class1.png,1,152.7412,0,0.9912918
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/1,14155_idx5_x2951_y1101_class1.png,1,163.7196,0,0.9999504
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x3251_y1901_class0.png,0,216.4804,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12890/0,12890_idx5_x1051_y251_class0.png,0,200.7748,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12910/0,12910_idx5_x1401_y1351_class0.png,0,197.212,0,0.9997255
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/0,14155_idx5_x1901_y1651_class0.png,0,181.012,1,0.9995474
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14192/0,14192_idx5_x651_y2151_class0.png,0,194.8156,0,0.99999404
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/0,10303_idx5_x2451_y2051_class0.png,0,194.0544,0,0.99999714
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8957/0,8957_idx5_x1151_y701_class0.png,0,212.6996,1,0.9925477
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1151_y301_class0.png,0,179.6256,0,0.9579322
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12750/0,12750_idx5_x801_y251_class0.png,0,180.7864,0,0.99998844
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12893/1,12893_idx5_x951_y1901_class1.png,1,154.8368,1,0.99993336
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9075/0,9075_idx5_x2801_y1801_class0.png,0,198.4256,0,0.99912673
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/1,14211_idx5_x1101_y1201_class1.png,1,150.1556,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/0,9346_idx5_x2451_y1151_class0.png,0,212.9152,0,0.99999344
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9345/0,9345_idx5_x1551_y1801_class0.png,0,200.4384,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9083/1,9083_idx5_x1751_y701_class1.png,1,144.3512,0,0.59142417
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12749/0,12749_idx5_x1201_y51_class0.png,0,196.4972,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12871/1,12871_idx5_x1051_y701_class1.png,1,153.5676,0,0.9445951
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10278/0,10278_idx5_x1201_y1401_class0.png,0,188.6224,0,0.9477197
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x1601_y151_class0.png,0,177.328,0,0.9985954
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15514/0,15514_idx5_x2001_y1901_class0.png,0,219.224,1,0.81123424
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9267/1,9267_idx5_x1801_y301_class1.png,1,159.1384,0,0.9099624
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9226/0,9226_idx5_x151_y2251_class0.png,0,170.0352,0,0.9999945
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9259/0,9259_idx5_x2801_y1651_class0.png,0,211.2076,0,0.9913077
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12890/0,12890_idx5_x651_y2301_class0.png,0,210.9048,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14213/0,14213_idx5_x2101_y801_class0.png,0,223.5712,0,0.9999516
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10268/0,10268_idx5_x2751_y2001_class0.png,0,205.4904,0,0.99695045
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9320/0,9320_idx5_x101_y2351_class0.png,0,194.0,0,0.80986214
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10285/0,10285_idx5_x2751_y801_class0.png,0,173.5692,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/1,10275_idx5_x1551_y1151_class1.png,1,170.3828,0,0.6028678
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12931/0,12931_idx5_x1451_y751_class0.png,0,180.1044,0,0.9999989
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10308/1,10308_idx5_x1451_y2051_class1.png,1,142.1448,0,0.9999163
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9041/1,9041_idx5_x2201_y1251_class1.png,1,132.9584,1,0.99999917
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10261/0,10261_idx5_x2151_y601_class0.png,0,182.5912,1,0.8909719
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14081/1,14081_idx5_x2601_y551_class1.png,1,148.1716,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9037/0,9037_idx5_x551_y1351_class0.png,0,210.512,1,0.99999833
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9257/0,9257_idx5_x2351_y2201_class0.png,0,223.3296,0,0.9996376
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12867/1,12867_idx5_x2401_y2151_class1.png,1,176.4796,1,0.8904759
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13460/0,13460_idx5_x1451_y901_class0.png,0,187.9096,1,0.96867007
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9178/0,9178_idx5_x1101_y601_class0.png,0,165.4408,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12750/0,12750_idx5_x1951_y1001_class0.png,0,208.0792,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12955/0,12955_idx5_x1051_y1951_class0.png,0,216.6364,0,0.9996927
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10278/0,10278_idx5_x3001_y951_class0.png,0,221.0816,0,0.9986596
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16165/1,16165_idx5_x1451_y1101_class1.png,1,174.7704,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12877/0,12877_idx5_x1951_y351_class0.png,0,215.9956,0,0.9998647
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9382/0,9382_idx5_x651_y501_class0.png,0,193.1204,1,0.99759704
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12900/0,12900_idx5_x851_y2451_class0.png,0,209.5856,1,0.99989116
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13458/0,13458_idx5_x1251_y1301_class0.png,0,208.5612,0,0.9992505
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16533/1,16533_idx5_x651_y551_class1.png,1,186.1116,0,0.9999888
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x2151_y951_class0.png,0,197.4412,1,0.8563003
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8974/0,8974_idx5_x3001_y1301_class0.png,0,167.4976,1,0.7214908
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12823/1,12823_idx5_x3351_y901_class1.png,1,181.656,1,0.99929607
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9323/0,9323_idx5_x851_y2251_class0.png,0,199.5696,0,0.99999857
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/0,12894_idx5_x2401_y2001_class0.png,0,178.8792,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15510/0,15510_idx5_x901_y1301_class0.png,0,219.6896,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/0,14157_idx5_x3101_y751_class0.png,0,216.3088,1,0.9832918
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8913/0,8913_idx5_x251_y1101_class0.png,0,203.6092,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9254/0,9254_idx5_x2501_y551_class0.png,0,216.1064,1,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13403/0,13403_idx5_x1601_y701_class0.png,0,198.7392,0,0.99967945
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9176/1,9176_idx5_x1151_y1851_class1.png,1,137.4776,0,0.9932278
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/0,14079_idx5_x1951_y101_class0.png,0,216.7352,1,0.86986434
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9382/0,9382_idx5_x401_y1201_class0.png,0,195.0816,0,0.99980706
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x2801_y1151_class0.png,0,172.3728,0,0.6986802
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/1,14079_idx5_x1251_y1301_class1.png,1,168.6172,1,0.99967945
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13019/0,13019_idx5_x2901_y1801_class0.png,0,218.0248,0,0.713264
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12878/0,12878_idx5_x1401_y1551_class0.png,0,213.628,1,0.9999795
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10305/0,10305_idx5_x451_y2201_class0.png,0,191.1756,0,0.9996439
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9323/0,9323_idx5_x2451_y1351_class0.png,0,172.134,1,0.9999987
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10293/0,10293_idx5_x2101_y1251_class0.png,0,184.7184,0,0.6562872
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/0,16551_idx5_x701_y1651_class0.png,0,204.2176,1,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x2401_y2001_class0.png,0,182.6832,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9382/1,9382_idx5_x1051_y1551_class1.png,1,182.3156,0,0.966811
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13400/0,13400_idx5_x2651_y2551_class0.png,0,221.2504,1,0.9928098
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15516/0,15516_idx5_x801_y951_class0.png,0,193.166,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9176/0,9176_idx5_x2451_y2151_class0.png,0,186.476,0,0.96975726
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12895/1,12895_idx5_x1451_y1901_class1.png,1,135.4644,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12906/0,12906_idx5_x951_y1551_class0.png,0,166.9428,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10276/0,10276_idx5_x1451_y1651_class0.png,0,169.9296,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12906/0,12906_idx5_x1501_y1251_class0.png,0,174.014,1,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12955/0,12955_idx5_x1151_y2251_class0.png,0,220.8168,0,0.7718852
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15515/0,15515_idx5_x751_y1701_class0.png,0,180.888,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15510/0,15510_idx5_x551_y1701_class0.png,0,214.3104,1,0.9867112
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9124/1,9124_idx5_x751_y601_class1.png,1,164.974,0,0.999073
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x1651_y201_class0.png,0,204.4064,0,0.9951455
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x601_y951_class0.png,0,207.1872,0,0.9936395
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16533/0,16533_idx5_x1301_y351_class0.png,0,188.4108,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15473/0,15473_idx5_x2001_y501_class0.png,0,198.7448,0,0.9973423
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15472/0,15472_idx5_x2901_y1601_class0.png,0,200.4672,1,0.999902
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12900/1,12900_idx5_x2551_y901_class1.png,1,167.9248,1,0.8929812
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/1,9346_idx5_x851_y1851_class1.png,1,143.7564,1,0.7727528
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10293/0,10293_idx5_x1751_y1401_class0.png,0,168.362,0,1.0
